gene_symbol,log2FoldChange,pvalue
Eif3f,0.0295069009632057,0.99999707001475
Gm8648,0.0286969271312484,0.99999707001475
Gm12799,0.114057161533762,0.99999707001475
Gm9826,0.0570048312529234,0.99999707001475
Mir703,-0.0335030377695985,0.99999707001475
Sv2b,0.00848266441834333,0.99999707001475
RP24-220H23.2,0.0255122812602029,0.99999707001475
Xpnpep2,-0.063036236494632,0.99999707001475
Gm20743,0.0631642146845226,0.99999707001475
Amdhd2,-0.036919548762848003,0.99999707001475
Gcnt2,-0.0347905292389054,0.99999707001475
Cdc14b,0.0558598626632121,0.99999707001475
Gm26881,0.0311696853208983,0.99999707001475
Paqr9,0.0109661404777167,0.99999707001475
Rdm1,0.0361143280875331,0.99999707001475
Gtpbp8,-0.109983586999078,0.99999707001475
1700001O22Rik,0.0131616129407821,0.99999707001475
Nwd1,-0.03874166759078,0.99999707001475
Calm2,0.0899885878770241,0.99999707001475
Slc26a8,-0.0128696413770294,0.99999707001475
Gm26699,0.0673495832809621,0.99999707001475
Usp19,-0.00430644884328305,0.99999707001475
Bbx,0.0863570085685725,0.99999707001475
4933427D14Rik,-0.0235745243371949,0.99999707001475
Rbm18,-0.0308886976751954,0.99999707001475
Kcnk7,0.0629269613610914,0.99999707001475
Gm20394,-0.00252545396706157,0.99999707001475
Rufy2,0.0106907225975747,0.99999707001475
Matr3,-0.0295273195731552,0.99999707001475
Gm20485,-0.0412566805001229,0.99999707001475
Gm2076,0.039810124913315,0.99999707001475
Sema4g,0.0135445449739575,0.99999707001475
Ttbk2,0.0466074281414458,0.99999707001475
Milr1,0.0886448050634553,0.99999707001475
Tmem140,0.0672653026930289,0.99999707001475
Apc,0.0502567432614599,0.99999707001475
Igf2bp2,-0.00637824880444253,0.99999707001475
Mt1,0.0416969592806004,0.99999707001475
Rpsa-ps4,-0.0507381154861618,0.99999707001475
Harbi1,-0.0311762862839972,0.99999707001475
Jarid2,0.0253540502615321,0.99999707001475
BC024386,0.00224110079269314,0.99999707001475
Gm38250,0.0317524168445875,0.99999707001475
Gm12565,0.0249944063798533,0.99999707001475
Mir7059,-0.00447131484224731,0.99999707001475
Ros1,0.034918428524254,0.99999707001475
Fsip1,-0.0318053020183022,0.99999707001475
Ddx5,-0.02442746950271,0.99999707001475
Ighv11-2,0.0220187662985825,0.99999707001475
Slc16a1,-0.0330861926520779,0.99999707001475
1110012L19Rik,0.0036504942088732,0.99999707001475
Gm10359,0.00236824806946911,0.99999707001475
Slc45a4,0.0110116710842688,0.99999707001475
Ehhadh,0.00243931306196457,0.99999707001475
Ppp4r4,-0.0456281651088039,0.99999707001475
Gm7672,0.00273830858747807,0.99999707001475
Gm5828,-0.0494906537702689,0.99999707001475
Pi4k2b,0.0363777513675687,0.99999707001475
Chd5,-0.0151858478769765,0.99999707001475
Osbpl5,-0.048292231745235,0.99999707001475
4933421A08Rik,0.0299514314348974,0.99999707001475
Btbd11,-0.0256810826098214,0.99999707001475
Npepl1,0.00748014840614149,0.99999707001475
Pla2g4b,4.34476037019379e-4,0.99999707001475
Gm44666,0.058711966444999,0.99999707001475
Dok2,0.0429015077464189,0.99999707001475
St14,0.0586404484748046,0.99999707001475
Eif3k,-0.0679465306084641,0.99999707001475
Chd6,0.0291841859298656,0.99999707001475
Pank2,-0.0266950681054042,0.99999707001475
Gfra4,0.0609577616393133,0.99999707001475
RP24-79I19.5,0.0335548526451275,0.99999707001475
Gm15706,0.041576825364503,0.99999707001475
Olfr279,0.0194671975546427,0.99999707001475
Hoxa7,-0.0440614283898822,0.99999707001475
Cgrrf1,0.00674994046488888,0.99999707001475
Dync2h1,0.0962029387424506,0.99999707001475
Gm37520,-0.0298826013474804,0.99999707001475
Gm13928,-0.0828755990564387,0.99999707001475
Srcin1,-0.0431096274846804,0.99999707001475
Igkv6-23,0.0337845418171573,0.99999707001475
Zfp991,0.0397348523157286,0.99999707001475
Cd55b,0.0345829180221631,0.99999707001475
Tspan4,-0.0229943734355574,0.99999707001475
Dnajb13,-0.0466694365850471,0.99999707001475
Dcps,-0.00549753518041961,0.99999707001475
Cdca7,0.0692206263458892,0.99999707001475
Rpsa-ps11,0.0169544925219217,0.99999707001475
A730071L15Rik,0.0294730417251538,0.99999707001475
E2f3,-0.04997682553866,0.99999707001475
P2ry14,0.0982521489219131,0.99999707001475
Gm22154,-0.10627552895766,0.99999707001475
Snord100,0.0165525138941675,0.99999707001475
Eomes,-0.0554188126531372,0.99999707001475
Mir8102,0.075107028843504,0.99999707001475
Alox15,-0.0550867912406396,0.99999707001475
Iqcg,-0.00741395659420135,0.99999707001475
Pcdhga4,0.0537972646483722,0.99999707001475
Gm26787,-0.072592001217021307,0.99999707001475
Rfx7,-0.00608666203091505,0.99999707001475
Gm8989,-0.00478957387054539,0.99999707001475
Gm5841,0.013564489538834,0.99999707001475
Gm11469,0.0398618503073871,0.99999707001475
Phospho1,0.0166628308550646,0.99999707001475
Crot,-0.00132134574743882,0.99999707001475
Gm17229,0.0511283072575044,0.99999707001475
Zfp384,-0.0243834708287319,0.99999707001475
4833427G06Rik,0.00832937163540032,0.99999707001475
1700084E18Rik,0.0205502254511149,0.99999707001475
Gm10819,-0.0867692186071823,0.99999707001475
Gmnn,0.059061081394874,0.99999707001475
Atp4b,-0.00201245933520304,0.99999707001475
Adam30,0.00710448696614466,0.99999707001475
Gm14539,-0.0825229199903182,0.99999707001475
Gm21817,0.0103185656958376,0.99999707001475
Lnpk1,0.030559961981008,0.99999707001475
Iscu,-0.03629102285787,0.99999707001475
Gm27605,0.0814336681609757,0.99999707001475
Rpa2,-0.0177418798893066,0.99999707001475
Fas,0.0340532913190524,0.99999707001475
Anapc11,-0.00609016437833866,0.99999707001475
Cdk2,0.0275897096608525,0.99999707001475
R3hdm2,0.0719291110457421,0.99999707001475
Arpc5l,1.99667379416619e-5,0.99999707001475
Nit1,-0.0427561258696403,0.99999707001475
Gm28535,0.0501558081719246,0.99999707001475
Gm2383,-0.00661941394923071,0.99999707001475
Gm9169,0.0337666066114624,0.99999707001475
Fbxl12os,-0.0916560768091854,0.99999707001475
Gm43236,0.00829099752671267,0.99999707001475
Zfp964,-0.0654099285711593,0.99999707001475
Gm5391,-0.0415870429867681,0.99999707001475
Myo3b,0.00892261189730255,0.99999707001475
Med31,-0.0939203936899754,0.99999707001475
Ccdc14,0.0110213211153344,0.99999707001475
Kbtbd3,0.0145984190822435,0.99999707001475
Srsf5,-0.100899178597083,0.99999707001475
Nrg2,0.00258042056789142,0.99999707001475
Wtip,0.0131997920040127,0.99999707001475
Strn4,-0.0230777704725671,0.99999707001475
Zfp597,-0.103710596519002,0.99999707001475
Them6,-0.0411176204509237,0.99999707001475
Srsf9,-0.0677614095354818,0.99999707001475
Tmem136,0.00191102257548824,0.99999707001475
Rny3,0.0403826312834007,0.99999707001475
Smim3,-0.00223540709979372,0.99999707001475
2900093K20Rik,0.00944655463702036,0.99999707001475
Ighv1-63,0.00317774740274153,0.99999707001475
Hist1h3c,0.0727222352493451,0.99999707001475
Poc1b,0.06110930718069,0.99999707001475
Gm26675,0.0019882575660005,0.99999707001475
Glis2,-2.12414556010233e-4,0.99999707001475
Osbpl9,-0.00407117700511859,0.99999707001475
Nkap,-0.0511050572210197,0.99999707001475
Cbfa2t2-ps1,-0.0599392488571499,0.99999707001475
Rps19-ps11,-0.0244712953846884,0.99999707001475
Npepps,0.0239507605782664,0.99999707001475
Ormdl2,0.0189315428703398,0.99999707001475
Atp2a2,0.0249235057798043,0.99999707001475
Epb41l2,-0.0676991978159363,0.99999707001475
Grk4,0.118115304494084,0.99999707001475
Ddx41,0.0106251457978488,0.99999707001475
Gm7577,-0.0454101092801411,0.99999707001475
Ube2g2,0.0214089632738753,0.99999707001475
Arrdc2,0.0360746633898388,0.99999707001475
Pik3c2a,-0.0260214626673684,0.99999707001475
Cryl1,0.110059564321848,0.99999707001475
Lncpint,0.0132294821061202,0.99999707001475
Gm7565,0.021525649431605,0.99999707001475
Lacc1,-0.0364236281122264,0.99999707001475
Ccdc158,-0.0175353635206151,0.99999707001475
Gm4654,0.00693800275438698,0.99999707001475
Ighd2-7,-0.0498606087466677,0.99999707001475
Lxn,0.0627519596190621,0.99999707001475
C530008M17Rik,-0.131216476378788,0.99999707001475
Gm23413,-0.0104887955498289,0.99999707001475
RP24-263E2.3,0.0701390497664923,0.99999707001475
Pxmp4,0.0217615763049151,0.99999707001475
Gm14115,-0.0300095871273344,0.99999707001475
Rab13,-0.0248540095546891,0.99999707001475
Tdrd12,0.049689948852215,0.99999707001475
Sdpr,-0.0353657975821541,0.99999707001475
Katnal2,9.1566937216155e-4,0.99999707001475
Amer1,-0.034863585386238,0.99999707001475
Gm12666,-0.00718925511093891,0.99999707001475
Ighv1-79,-0.0295677745414859,0.99999707001475
Atcayos,0.0571033701995223,0.99999707001475
Cldn12,-0.0233814047986878,0.99999707001475
BB187690,-0.00108124295238633,0.99999707001475
Gm26740,-0.0302576597959477,0.99999707001475
Tnfsf13b,3.20869779831901e-4,0.99999707001475
Col6a2,0.00791587264587269,0.99999707001475
Erg,0.0609521684252509,0.99999707001475
Fstl3,0.0250139240588245,0.99999707001475
Trp53inp1,0.0758912351015202,0.99999707001475
Fbxl13,0.0189790760022109,0.99999707001475
Oscar,-0.0753332715579177,0.99999707001475
Mbnl3,0.0518306613051053,0.99999707001475
Eml2,-0.0779275892711443,0.99999707001475
Paxip1,0.0469192355414576,0.99999707001475
Gm45405,-0.0115174944707406,0.99999707001475
Lrpap1,0.0286728810925288,0.99999707001475
Gm5876,0.0059730595994119,0.99999707001475
0610010F05Rik,0.00279243917014614,0.99999707001475
Psma4,0.00372487692555964,0.99999707001475
Ppia,0.0664803060607072,0.99999707001475
Gm13077,-0.0483807379467821,0.99999707001475
St3gal6,-0.0354864256929647,0.99999707001475
Gm8192,0.0637236709425845,0.99999707001475
Gm8101,-0.0206868694830256,0.99999707001475
Tmem42,-0.0134145020231668,0.99999707001475
Jund,-0.0253110354472502,0.99999707001475
Ttc19,-0.0225113570450434,0.99999707001475
Syn3,-0.022736622215947,0.99999707001475
Dynlt1a,0.0461279424185268,0.99999707001475
Rspry1,0.0418454180824043,0.99999707001475
Ighv15-2,-0.00248587426780775,0.99999707001475
Ighv1-53,-0.0585635185007306,0.99999707001475
Tango2,-0.117574006058599,0.99999707001475
Gm13648,-0.0845607072053087,0.99999707001475
Aqr,-0.0212796776446393,0.99999707001475
Gm6334,-0.0770135216281765,0.99999707001475
Rpl32-ps,0.075634437558588,0.99999707001475
RP23-127B8.7,0.0305703412943292,0.99999707001475
Cwf19l1,0.0202789332630072,0.99999707001475
Arv1,-0.0421734865027898,0.99999707001475
Zcchc14,0.0170181468063006,0.99999707001475
Gm20712,0.0836828362611227,0.99999707001475
Dok4,0.00120958846315614,0.99999707001475
Gm44931,-0.0137655217534664,0.99999707001475
Prm1,0.0722314675221499,0.99999707001475
Igtp,0.0310987879879029,0.99999707001475
Gm25989,-0.0347584606933597,0.99999707001475
RP23-82F10.5,-0.00746115281933354,0.99999707001475
Gm15750,0.0318035464226894,0.99999707001475
Ager,-0.0354869675674779,0.99999707001475
Cdc23,0.0203294177173647,0.99999707001475
Tcam1,-0.00693291983388915,0.99999707001475
3300005D01Rik,0.065683979851088,0.99999707001475
Slc15a3,0.0331597383843503,0.99999707001475
Hcst,-0.0589245253810853,0.99999707001475
Dhrs13os,0.0504645339914332,0.99999707001475
Gm6967,-0.0428842288062982,0.99999707001475
Rnf113a2,0.0233647340915131,0.99999707001475
Mief1,-0.00450196804640225,0.99999707001475
Gm10125,-0.00253962680866627,0.99999707001475
Gm6501,0.0464706405392599,0.99999707001475
Hyal2,-0.0690474692196626,0.99999707001475
Gm15384,0.0396529156369131,0.99999707001475
Stxbp2,0.025864447645512,0.99999707001475
Sirt2,-0.116311543059641,0.99999707001475
Pds5a,-0.0171173750944603,0.99999707001475
Gm14325,0.00212382856631212,0.99999707001475
Irf5,-0.0448220990561772,0.99999707001475
Saysd1,-0.0948526017749687,0.99999707001475
Gm11488,0.0570445619664759,0.99999707001475
Tas1r1,-0.0218876673261289,0.99999707001475
Gm12033,0.00211505901990946,0.99999707001475
Neu3,-0.03717399046021,0.99999707001475
Alas1,-0.0117252813779329,0.99999707001475
A430110L20Rik,-0.0239103781149788,0.99999707001475
Gm22314,0.0238007829914613,0.99999707001475
Clec7a,0.0412032779722172,0.99999707001475
Ndc1,0.0284456988725223,0.99999707001475
Med29,-0.00425721589147418,0.99999707001475
Gm5921,-0.0167203522473207,0.99999707001475
Spin1,-0.0744513824958574,0.99999707001475
Fam217b,0.0939472127029343,0.99999707001475
A530084C06Rik,0.051592782351298,0.99999707001475
Gm11630,-0.0620789696673527,0.99999707001475
Rpl17-ps1,-0.0122130366005258,0.99999707001475
C430039J01Rik,0.0188272547780639,0.99999707001475
Sephs2,-0.00567214480353005,0.99999707001475
Sdc2,0.0912112617487826,0.99999707001475
Mastl,0.0217164227274106,0.99999707001475
Emc8,-0.00591008374024975,0.99999707001475
Usp28,0.00264278351713498,0.99999707001475
Ap5m1,-0.0206808059903509,0.99999707001475
Tpt1-ps3,0.0490219609353234,0.99999707001475
Gm10616,0.0856933432228489,0.99999707001475
Gm17752,-0.0148667849799687,0.99999707001475
Gm7083,0.00508823095434373,0.99999707001475
Car12,-0.0338198019598011,0.99999707001475
Kptn,-0.0177875902027866,0.99999707001475
Utp3,-0.0853372795223251,0.99999707001475
Fuz,0.0667425511329842,0.99999707001475
Fbxl15,0.053146888217066,0.99999707001475
Trip12,-0.0914425112474636,0.99999707001475
Rpl37a,-0.00754224791769157,0.99999707001475
Gm8816,0.0887490435015455,0.99999707001475
Gm42568,-0.0113140278379906,0.99999707001475
Gm4760,0.00940146962143893,0.99999707001475
Gm31363,0.0122619469747996,0.99999707001475
Tspan6,-0.0126803366442393,0.99999707001475
Fah,-0.0550517507117856,0.99999707001475
Prdx4,-0.0303145517279819,0.99999707001475
Zfp943,0.061711161774955,0.99999707001475
Trappc2,0.0228283103311913,0.99999707001475
Naprt,-0.0855464169778693,0.99999707001475
Lgi4,0.0325118066646099,0.99999707001475
Adra2a,0.0159079121024996,0.99999707001475
Gm36931,0.0660627885655027,0.99999707001475
Rpl11,0.010438051948439,0.99999707001475
Xrcc4,0.0144873464504145,0.99999707001475
Tmem81,0.0600738592261667,0.99999707001475
Synj1,0.0857346796114681,0.99999707001475
Utrn,0.0108585522823392,0.99999707001475
Fibp,0.0335343503059352,0.99999707001475
Rpusd4,-0.00575088765515357,0.99999707001475
Cacng4,0.0154026604719014,0.99999707001475
Eed,-0.0417821086276345,0.99999707001475
Irs1,-0.0227633533289748,0.99999707001475
Gm9645,0.0408465771903989,0.99999707001475
Fam102a,-0.0537911907584892,0.99999707001475
Dus2,-0.0434367747691329,0.99999707001475
F2r,-0.022452504416827,0.99999707001475
Tbc1d10a,-0.0640644171166076,0.99999707001475
Ddx46,-0.0179850616606789,0.99999707001475
Cdk5r2,-0.00259524922082568,0.99999707001475
Fam49b,0.00539390779217912,0.99999707001475
Gm14321,0.0235520273640169,0.99999707001475
Gm9057,-0.0410599663685236,0.99999707001475
Slc3a2,-0.0880766197500798,0.99999707001475
Ttyh3,-0.0205350811905125,0.99999707001475
Gm8724,-0.0441451333020721,0.99999707001475
Ldha-ps2,0.0250517178609129,0.99999707001475
Apol8,-0.0374458413909064,0.99999707001475
Gm12762,0.0013273808737388,0.99999707001475
Mir301,-0.04546856958227,0.99999707001475
Gm37144,0.0164273041546104,0.99999707001475
Gm44819,0.0357996304326435,0.99999707001475
Zmynd11,0.032856554351783,0.99999707001475
Pde12,0.0840521051105044,0.99999707001475
Gm5940,0.0648227009067734,0.99999707001475
Zscan21,-0.082000074008756,0.99999707001475
Tbc1d10c,-0.0240262462715577,0.99999707001475
Slc43a2,0.0014532770355696,0.99999707001475
Spi1,-0.0136945559778039,0.99999707001475
Gm45289,0.0412705536204684,0.99999707001475
Gm9431,-0.0192934968621639,0.99999707001475
Gm867,0.0434872541601468,0.99999707001475
Myzap,-0.119725639079089,0.99999707001475
Gipc3,-0.0400084612770703,0.99999707001475
Gm15793,0.0189788034371447,0.99999707001475
Nuak2,0.0136417603264407,0.99999707001475
Lrrc29,0.0946074524677675,0.99999707001475
Gm29228,0.00765526675553598,0.99999707001475
Pllp,-0.0120382488643738,0.99999707001475
1110020A21Rik,-0.0808022900456754,0.99999707001475
Gm12787,-0.0162759717540756,0.99999707001475
Junb,0.0293081651260262,0.99999707001475
Coq8a,-0.0351791495833326,0.99999707001475
Cnn1,-0.0130469503299118,0.99999707001475
Gm37541,-0.00787882483565893,0.99999707001475
Tnik,-0.0605799033051829,0.99999707001475
Chchd5,0.010600888618790799,0.99999707001475
Gm5303,-0.0758208070662349,0.99999707001475
Ptpn7,-0.00111195223228354,0.99999707001475
Ighv1-55,0.00375509653628755,0.99999707001475
Vegfb,0.00150006352561699,0.99999707001475
Ctdnep1,0.0186869218836772,0.99999707001475
Taf1a,0.0799062672425969,0.99999707001475
Prcp,-0.0618916409001623,0.99999707001475
Gm14946,-0.0352493225351677,0.99999707001475
Nelfe,-0.0571270458276169,0.99999707001475
B4galt3,-0.0374484304144084,0.99999707001475
Thg1l,0.0337072160209213,0.99999707001475
3010001F23Rik,-0.0112052507261278,0.99999707001475
Dnajc17,0.00593292227775461,0.99999707001475
Rnase12,0.0282710432080703,0.99999707001475
Amz2,0.0606022094588596,0.99999707001475
Gm12118,0.0189906589338329,0.99999707001475
Miga1,-0.0107505919499398,0.99999707001475
Gm37729,-0.0349364878520921,0.99999707001475
Cyb561d1,-0.0224583917165758,0.99999707001475
Gm26694,-0.0480080517234787,0.99999707001475
Alad,-0.0484765321509992,0.99999707001475
Pank1,0.0396814412026977,0.99999707001475
Gm5853,0.0893402372184463,0.99999707001475
Gm13422,-0.0565011390522676,0.99999707001475
Moxd1,-0.0571779860255073,0.99999707001475
Nupr1,0.0373675961670751,0.99999707001475
Gm12850,0.0354087616470354,0.99999707001475
Gm5270,-0.0313601570573994,0.99999707001475
Tgfbr2,-0.0835445301446395,0.99999707001475
Gm7870,-0.0850327061336388,0.99999707001475
Gm12066,0.0253801515014313,0.99999707001475
Teddm2,-0.00693834278114673,0.99999707001475
Gm37065,0.0718765730815791,0.99999707001475
RP23-286J11.1,-0.0440444543001964,0.99999707001475
Fbxw11,0.00140089117025869,0.99999707001475
Gm15602,-0.0572807511951534,0.99999707001475
Zfp955b,-0.0205897085015173,0.99999707001475
Chmp1a,0.00736465017596317,0.99999707001475
Upf3a,0.012915494729835,0.99999707001475
Gm17018,-0.00794772337591585,0.99999707001475
Gm23182,-0.101539079989955,0.99999707001475
Pdcd11,-0.0820293038388785,0.99999707001475
Rps11-ps2,-0.0460941891654539,0.99999707001475
Zcchc24,-0.00641570280143711,0.99999707001475
Gm5812,0.0458875811481777,0.99999707001475
Nipa1,0.00255930567345356,0.99999707001475
RP23-396N20.1,0.0186782927301664,0.99999707001475
Osbpl2,0.0699602841204613,0.99999707001475
Gm42928,0.0236746002510931,0.99999707001475
Wdyhv1,0.0145123424195391,0.99999707001475
Gm45252,-2.23735131824011e-4,0.99999707001475
Slc6a6,0.0464793237928526,0.99999707001475
Plppr2,-0.0339394870813862,0.99999707001475
Gm5761,-0.0125936072489331,0.99999707001475
H2-K1,-0.0536880445086757,0.99999707001475
Jph4,0.0170587047311093,0.99999707001475
Mgat4b,0.111110080254155,0.99999707001475
Stard4,-0.0375322488533263,0.99999707001475
Vdr,-0.0233546069213121,0.99999707001475
Gm43311,-0.0846574814329408,0.99999707001475
Zfyve19,0.0251916794042643,0.99999707001475
Gm37568,0.0462385078330047,0.99999707001475
Rpl29-ps2,-0.00843791820083554,0.99999707001475
Gm26782,-0.00459691152941369,0.99999707001475
4933405L10Rik,0.0275217087109863,0.99999707001475
Tomm6,-0.0440199621339225,0.99999707001475
Rb1,-0.0277568177054939,0.99999707001475
Fgfrl1,-0.0481819156223009,0.99999707001475
RP23-264J18.4,-0.0532438160169346,0.99999707001475
Gm43099,0.026156827070866102,0.99999707001475
Snord69,-0.0819299889689828,0.99999707001475
Xrcc1,-0.0171499552851088,0.99999707001475
Pygo2,0.0464570507557395,0.99999707001475
Csf1r,-9.33434394507096e-4,0.99999707001475
Gm15420,0.0470882771599782,0.99999707001475
RP24-286J14.3,-0.132760763773663,0.99999707001475
Mrpl18,0.0164124459510287,0.99999707001475
Ccsap,0.0231122476278494,0.99999707001475
RP23-187B11.7,-0.0534097854635049,0.99999707001475
Gm24003,0.012803338252562,0.99999707001475
2900052L18Rik,-8.25761634248034e-4,0.99999707001475
Gm13481,0.024226537815374,0.99999707001475
Cntln,0.0820724540713278,0.99999707001475
Dtd2,-0.044615843861274,0.99999707001475
Calr,-0.0917307598986357,0.99999707001475
Gm36949,-0.0585906329500128,0.99999707001475
Susd3,-0.00547578370861651,0.99999707001475
Vezf1,0.0129378066618727,0.99999707001475
Cuta,-0.0018341046882502,0.99999707001475
RP23-319D22.1,-0.0273039881378257,0.99999707001475
Wwp2,0.0243729297784557,0.99999707001475
Ntn4,-0.046684059856422,0.99999707001475
Myo15,0.00929135700719263,0.99999707001475
Hdac6,0.00171681098746583,0.99999707001475
Gstt4,0.0541598708473908,0.99999707001475
Tmem130,-0.0798735135856399,0.99999707001475
Oaz2,0.04899083525343,0.99999707001475
Prps2,-0.0796566108133413,0.99999707001475
Fam46d,-0.0605166513633422,0.99999707001475
Ercc3,0.116005794918621,0.99999707001475
Gm6771,0.0294420370723175,0.99999707001475
Leo1,-0.00801949574078024,0.99999707001475
Gm29008,0.00165501870680133,0.99999707001475
Timm22,-0.00327766165468475,0.99999707001475
Usf2,0.0176211480681832,0.99999707001475
Lta4h,-0.00832325329905376,0.99999707001475
Gm13830,0.0169144100387863,0.99999707001475
Sh3tc1,0.064111323396145,0.99999707001475
Hadhb,0.0871791107912983,0.99999707001475
Trmt6,-0.0342910622739977,0.99999707001475
Ptpn22,-0.00393314318540699,0.99999707001475
Rnf183,0.0444898250904528,0.99999707001475
Kctd1,0.0480099278806063,0.99999707001475
Gm22328,-0.0141248965571508,0.99999707001475
Gm28719,-0.117538573081437,0.99999707001475
Stat4,-0.0613314213956811,0.99999707001475
Snx4,0.0798479792371469,0.99999707001475
Parp10,0.00221126842713829,0.99999707001475
Tdrkh,0.0879122924493019,0.99999707001475
Fbxo11,-0.0174775587069683,0.99999707001475
Rab37,0.0492098743952344,0.99999707001475
Eif4a-ps4,0.0125736392769235,0.99999707001475
E130317F20Rik,0.0287299298172538,0.99999707001475
AA386476,0.0383381193251582,0.99999707001475
Sap30l,0.0423997932173086,0.99999707001475
Rpl31-ps16,-0.0146152539161461,0.99999707001475
Gm11755,-0.123867199771824,0.99999707001475
Nxpe4,0.0614838303260768,0.99999707001475
Ffar4,0.0704192866591608,0.99999707001475
Prex2,0.020707753561394,0.99999707001475
Igkv16-104,-0.0869745317361646,0.99999707001475
Rpp38,-0.0988801293535986,0.99999707001475
Gm43183,0.0377178859741771,0.99999707001475
Rsph9,-0.00414714437658126,0.99999707001475
Ppp2r3d,-0.102111554991062,0.99999707001475
Gm26517,0.0759787335219437,0.99999707001475
Gm43481,-0.0252303084309552,0.99999707001475
Gm8326,0.0483119829049478,0.99999707001475
mt-Nd1,0.0281191864518908,0.99999707001475
Lrrc14,-0.00506925981980169,0.99999707001475
Gm22806,-0.0143706711298482,0.99999707001475
Zfand3,-0.0242511680464839,0.99999707001475
C6,-0.0236277281692266,0.99999707001475
Olfr912,-0.0433542596527822,0.99999707001475
Gm16157,0.0217482706417666,0.99999707001475
Gm44185,0.0727890684165546,0.99999707001475
2810468N07Rik,0.0614960582419947,0.99999707001475
Dap3,-0.0470953684485313,0.99999707001475
Pdzd9,-0.0370202812713132,0.99999707001475
Neurod4,-0.0515139531369525,0.99999707001475
Rhd,-0.00229115808514779,0.99999707001475
Mir7090,0.00563353298139252,0.99999707001475
Rabggta,0.0267072299772143,0.99999707001475
Hsd17b2,0.0165283026545042,0.99999707001475
Apopt1,5.5222385500733e-4,0.99999707001475
Brip1os,-0.00451321008459421,0.99999707001475
Ube2g1,-0.035724142870709,0.99999707001475
Surf2,-0.0136418225061036,0.99999707001475
Xpo6,-0.0165908936860904,0.99999707001475
Bnip3,0.00727372040264847,0.99999707001475
Gm36995,-0.0919618340606258,0.99999707001475
Gm15481,-0.0035391867894635,0.99999707001475
Hist1h1e,-0.0288651459390993,0.99999707001475
Kif13b,-0.0409838285959931,0.99999707001475
Cnksr3,0.0570586278728835,0.99999707001475
Hmgn2l6,0.0555628157178923,0.99999707001475
Ptch1,0.0405315068819415,0.99999707001475
Rab11fip1,0.0392034508964404,0.99999707001475
Gm6155,-0.0241262532169337,0.99999707001475
Diras2,-0.0321974954602672,0.99999707001475
Cst3,-0.0981688122943613,0.99999707001475
Gm43031,0.00119903933453686,0.99999707001475
Tnpo1,0.0171227755072224,0.99999707001475
Gm38336,0.115165835671089,0.99999707001475
Isoc2b,-0.050045292996202,0.99999707001475
Snupn,0.00382871907187647,0.99999707001475
Gm8532,0.00866505996114846,0.99999707001475
Coro1c,-0.00481171232339268,0.99999707001475
Gm17115,-0.0144488224606112,0.99999707001475
Ackr3,0.00966054593565892,0.99999707001475
Atxn7l3,0.0535181650717622,0.99999707001475
Gm12727,0.0155225706902744,0.99999707001475
Il6st,0.0208605928472474,0.99999707001475
Ipo4,0.00413451412892502,0.99999707001475
Klhl31,0.0239661361877554,0.99999707001475
Mtrf1,-0.113220124113409,0.99999707001475
Kif1b,0.0115147763126363,0.99999707001475
Adra2c,-0.0389796556020655,0.99999707001475
Gm17399,0.0087531874056026,0.99999707001475
Snx18,-0.104897683650388,0.99999707001475
Gm7935,-0.0151931855116665,0.99999707001475
Psmb9,-0.0739006361969572,0.99999707001475
RP23-128C4.2,0.0195310419066294,0.99999707001475
Rpl17-ps5,0.0892608349925789,0.99999707001475
Gm45552,0.0831671818537137,0.99999707001475
Ica1l,0.0189347338791012,0.99999707001475
Ly96,-0.00655829771817939,0.99999707001475
Galnt16,-0.0312838231347754,0.99999707001475
A630035G10Rik,-0.111246339490761,0.99999707001475
2510039O18Rik,0.0310687465866905,0.99999707001475
Tpd52-ps,0.0107942987183549,0.99999707001475
Borcs6,-0.0451981987175406,0.99999707001475
Gm8034,-0.0114034272258947,0.99999707001475
Fam175b,0.00642632828271839,0.99999707001475
Gm44163,0.0379361886528193,0.99999707001475
Gm14410,-0.0354360009670233,0.99999707001475
Magi3,-0.0140327096588142,0.99999707001475
Tmsb15l,0.090988327701671,0.99999707001475
Gem,0.0623719656872898,0.99999707001475
1700093J21Rik,0.0830016061289485,0.99999707001475
Foxr1,-0.0955411420571385,0.99999707001475
Agbl2,0.0356332061054674,0.99999707001475
n-R5s40,-0.0656213385350032,0.99999707001475
Akap12,-0.0571081907145799,0.99999707001475
Chchd1,-0.0213882854971777,0.99999707001475
Mfsd11,-0.121539570086054,0.99999707001475
Nfib,-0.106696306527615,0.99999707001475
Sh3rf3,0.0792388000047313,0.99999707001475
Clic3,0.027739294409276,0.99999707001475
Ripk3,-0.00818627725372597,0.99999707001475
Gm8858,0.0921317389053334,0.99999707001475
Gm45094,-0.117132541278779,0.99999707001475
Emc1,6.7562139472928e-4,0.99999707001475
Rps19-ps3,0.00302067345815325,0.99999707001475
Wnt10b,0.037168835037805,0.99999707001475
Stat6,0.00355643887445782,0.99999707001475
Derl3,-0.00219035573567578,0.99999707001475
Reln,-0.0481515501412009,0.99999707001475
Gm13456,-0.00960380341259407,0.99999707001475
Qk,-0.0439007363386737,0.99999707001475
Gm17024,0.0275656041150511,0.99999707001475
Gm28068,0.0153234170633387,0.99999707001475
Fbxw4,-0.0228352131968803,0.99999707001475
